"","iso3c","date","value","indicatorID","indicator","iso2c","country","economy","oecs","caricom","lat","long","income","region"
"2100","TTO","2002",115605742.313357,"BN.RES.INCL.CD","Reserves and related items (BoP, current US$)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"2101","TTO","2001",502191332.497169,"BN.RES.INCL.CD","Reserves and related items (BoP, current US$)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"2102","ATG","2018",3.21126676261122,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2103","ATG","2017",3.46458761453329,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2104","ATG","2016",3.81357481452066,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2105","ATG","2015",4.45863748080881,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2106","ATG","2014",3.56599291206459,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2107","ATG","2013",3.13807226417097,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2108","ATG","2012",2.59539503109124,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2109","ATG","2011",2.56664196524718,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2110","ATG","2010",2.27176185381541,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2111","ATG","2009",1.99158680224132,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2112","ATG","2008",1.60896781603545,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2113","ATG","2007",1.70769410286918,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2114","ATG","2006",1.91911690058002,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2115","ATG","2005",2.05710105891008,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2116","ATG","2004",2.22150427918371,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2117","ATG","2003",2.34548565913852,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2118","ATG","2002",2.00731040464519,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2119","ATG","2001",1.80480710221676,"FI.RES.TOTL.MO","Total reserves in months of imports","AG","Antigua and Barbuda","Service Based","OECS Member State","CARICOM Member State","17.1175","-61.8456","High income","Latin America & Caribbean "
"2120","BHS","2018",2.75613543034022,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2121","BHS","2017",3.18337801408721,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2122","BHS","2016",2.42753105593861,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2123","BHS","2015",2.29663852087598,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2124","BHS","2014",1.88525720584771,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2125","BHS","2013",1.8735884100653,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2126","BHS","2012",1.93940748049237,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2127","BHS","2011",2.82285358802929,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2128","BHS","2010",3.09666320072702,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2129","BHS","2009",3.07426737794096,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2130","BHS","2008",1.41959821000744,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2131","BHS","2007",1.13997935114752,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2132","BHS","2006",1.17417979382955,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2133","BHS","2005",1.78436770734455,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2134","BHS","2004",2.40916631848985,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2135","BHS","2003",1.91183952725756,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2136","BHS","2002",1.49406298231273,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2137","BHS","2001",1.21204572410085,"FI.RES.TOTL.MO","Total reserves in months of imports","BS","Bahamas, The","Service Based","Non-OECS Member State","CARICOM Member State","25.0661","-77.339","High income","Latin America & Caribbean "
"2138","BRB","2016",1.69475387287684,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2139","BRB","2015",2.41915861354469,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2140","BRB","2014",2.46262893690346,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2141","BRB","2013",2.81404969138346,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2142","BRB","2012",3.64862319495433,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2143","BRB","2011",3.61119856306647,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2144","BRB","2010",3.95630233742589,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2145","BRB","2009",4.19103300660548,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2146","BRB","2008",3.08525164333211,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2147","BRB","2007",3.72712293264489,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2148","BRB","2006",2.93742416009972,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2149","BRB","2005",3.09234471666716,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2150","BRB","2004",3.40101997160798,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2151","BRB","2003",4.88864315168602,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2152","BRB","2002",4.99923383346712,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2153","BRB","2001",5.29271783102412,"FI.RES.TOTL.MO","Total reserves in months of imports","BB","Barbados","Service Based","Non-OECS Member State","CARICOM Member State","13.0935","-59.6105","High income","Latin America & Caribbean "
"2154","BLZ","2018",2.68086474832566,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2155","BLZ","2017",2.99909718654807,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2156","BLZ","2016",3.62358607235614,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2157","BLZ","2015",4.08119529629942,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2158","BLZ","2014",4.48989855557822,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2159","BLZ","2013",4.00171632094856,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2160","BLZ","2012",3.01902895050892,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2161","BLZ","2011",2.70418505294753,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2162","BLZ","2010",2.69210196516833,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2163","BLZ","2009",2.86504516041168,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2164","BLZ","2008",1.76625129307672,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2165","BLZ","2007",1.34409502013594,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2166","BLZ","2006",1.5412659110749,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2167","BLZ","2005",1.03891756394383,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2168","BLZ","2004",0.789711189494607,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2169","BLZ","2003",1.36147999675027,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2170","BLZ","2002",1.98555940743468,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2171","BLZ","2001",2.02529844731467,"FI.RES.TOTL.MO","Total reserves in months of imports","BZ","Belize","Service Based","Non-OECS Member State","CARICOM Member State","17.2534","-88.7713","Upper middle income","Latin America & Caribbean "
"2172","DMA","2018",5.20989627371183,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2173","DMA","2017",7.40327693639318,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2174","DMA","2016",7.45105854130824,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2175","DMA","2015",4.19291174885289,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2176","DMA","2014",3.32535147156119,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2177","DMA","2013",3.90211228028281,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2178","DMA","2012",4.14197167258712,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2179","DMA","2011",3.47305610209822,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2180","DMA","2010",3.26082667472242,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2181","DMA","2009",3.18094032772395,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2182","DMA","2008",2.10715038048391,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2183","DMA","2007",2.74596611293066,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2184","DMA","2006",3.43853679440489,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2185","DMA","2005",2.55406286317919,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2186","DMA","2004",2.40405169631278,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2187","DMA","2003",3.07014122092734,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2188","DMA","2002",2.92117855773352,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2189","DMA","2001",1.9271713369718,"FI.RES.TOTL.MO","Total reserves in months of imports","DM","Dominica","Service Based","OECS Member State","CARICOM Member State","15.2976","-61.39","Upper middle income","Latin America & Caribbean "
"2190","GRD","2018",3.6532772343637,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2191","GRD","2017",3.34369171928393,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2192","GRD","2016",3.90665936655106,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2193","GRD","2015",3.7470914831612,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2194","GRD","2014",3.46344628829268,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2195","GRD","2013",3.96313147890902,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2196","GRD","2012",3.28132555829845,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2197","GRD","2011",3.34504053895634,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2198","GRD","2010",3.35177088098526,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2199","GRD","2009",3.58429964288972,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2200","GRD","2008",2.51548391254558,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2201","GRD","2007",2.70156011819245,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2202","GRD","2006",2.69840091875421,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2203","GRD","2005",2.59485680476949,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2204","GRD","2004",3.7454562921314,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2205","GRD","2003",2.73104378668347,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2206","GRD","2002",3.25543582995956,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2207","GRD","2001",2.35812320873951,"FI.RES.TOTL.MO","Total reserves in months of imports","GD","Grenada","Service Based","OECS Member State","CARICOM Member State","12.0653","-61.7449","Upper middle income","Latin America & Caribbean "
"2208","GUY","2018",1.95894226715469,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2209","GUY","2017",2.87913408483173,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2210","GUY","2016",3.4408277682035,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2211","GUY","2015",3.50428985584459,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2212","GUY","2014",3.56887520602616,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2213","GUY","2013",3.91357585455161,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2214","GUY","2012",4.06613183535917,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2215","GUY","2011",4.24690365856634,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2216","GUY","2010",5.17313473479811,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2217","GUY","2009",5.02281486280139,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2218","GUY","2008",2.50516386269972,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2219","GUY","2007",2.88237794350349,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2220","GUY","2006",2.97756353755149,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2221","GUY","2005",3.14751881121765,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2222","GUY","2004",3.30116042364043,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2223","GUY","2003",4.37956918717211,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2224","GUY","2002",4.41899540944721,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2225","GUY","2001",4.29594211373791,"FI.RES.TOTL.MO","Total reserves in months of imports","GY","Guyana","Commodity Based","Non-OECS Member State","CARICOM Member State","6.80461","-58.1548","Upper middle income","Latin America & Caribbean "
"2226","HTI","2018",5.00169235781144,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2227","HTI","2017",6.15963720591983,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2228","HTI","2016",6.18043881869988,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2229","HTI","2015",5.25320297796001,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2230","HTI","2014",5.12174015071853,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2231","HTI","2013",6.77874086724582,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
